2019-09-02 18:58:51.795 | INFO     | core:__init__:25 - Initializing...
2019-09-02 18:58:51.802 | INFO     | core:run:44 - Registering 2 actor instances
2019-09-02 18:58:51.807 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 18:58:51.950 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 18:58:53.252 | INFO     | actors.harmony:connect:48 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 18:58:53.262 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 18:58:53.283 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 18:58:53.292 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 18:59:56.028 | INFO     | core:__init__:19 - ----------------------------------------------------------------------------------------------------
2019-09-02 18:59:56.035 | INFO     | core:__init__:20 - Initializing...
2019-09-02 18:59:56.045 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 18:59:56.057 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 18:59:56.200 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 18:59:57.534 | INFO     | actors.harmony:connect:48 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 18:59:57.546 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 18:59:57.561 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 18:59:57.570 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:00:08.804 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:00:08.811 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:00:08.818 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:00:08.825 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:00:08.952 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:00:10.403 | INFO     | actors.harmony:connect:48 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:00:10.413 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:00:10.426 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:00:10.433 | INFO     | actors.actor:loop:29 - Running harmony actor loop
